Date,AAPL,MSFT,AMZN,FB,INTC,CSCO,CMCSA,PEP,NFLX,ADBE,PYPL,AVGO,AMGN,NVDA,COST,TXN,SNY,SBUX,ASML,GILD,BKNG,CHTR,MDLZ,ADP,QCOM,INTU,CELG,ISRG,TMUS,CME,CSX,BIDU,AMOV,VOD,WBA,ILMN,VRTX,MU,TSLA,BIIB,MAR,JD,WDAY,CTSH,ADI,REGN,AMAT,KHC,ADSK,ROST,NTES,ATVI,FISV,XLNX,EBAY,ERIC,ALXN,PAYX,AMD,LRCX,MNST,EA,NXPI,XEL,SIRI,TEAM,MELI,PCAR,CTRP,GOLD,ALGN,WLTW,MCHP,VRSN,VRSK,LULU,UAL,INFO,CTAS,FITB,CHKP
2019-08-01,54017922.0,40557502.0,4713311.0,17777013.0,34020779.0,19020638.0,17420866.0,6199379.0,6563156.0,3210196.0,9436130.0,2191069.0,3484741.0,10530314.0,2634609.0,7979279.0,1374228.0,8342662.0,834228.0,8260162.0,238502.0,1389575.0,9150162.0,4099215.0,29729753.0,1272594.0,5146464.0,617053.0,4761361.0,2525077.0,7852196.0,5218732.0,696.0,4272888.0,5921020.0,1244960.0,3130255.0,37906464.0,8259516.0,1871126.0,1268737.0,23027102.0,1679047.0,6183272.0,2978621.0,704465.0,11076755.0,10753303.0,2680328.0,1588947.0,703652.0,10901779.0,6432782.0,5335841.0,10690214.0,6191896.0,2204987.0,2216791.0,80878890.0,2974934.0,2882321.0,5870434.0,6704989.0,5748035.0,27719124.0,1638061.0,455917.0,1766542.0,4450436.0,24866242.0,1858989.0,608563.0,2624137.0,725903.0,830558.0,1662265.0,2518736.0,2943746.0,559722.0,6189847.0,1317641.0
2019-07-31,69281361.0,38598786.0,4470727.0,14593544.0,24169751.0,17441208.0,18509208.0,5757555.0,6259494.0,3066861.0,10096159.0,2081939.0,7157551.0,8985391.0,1886852.0,6601558.0,953859.0,9912147.0,519500.0,10366344.0,270009.0,2197085.0,10559929.0,4170902.0,14052752.0,1147577.0,5602750.0,593279.0,4596590.0,2187499.0,6599779.0,2807177.0,1137.0,5455110.0,6642211.0,1747784.0,1460350.0,34493922.0,9178208.0,1074866.0,1551642.0,11912790.0,2150455.0,5582956.0,2460089.0,690617.0,8334837.0,10875588.0,1676133.0,1485024.0,548591.0,8712326.0,8796245.0,5125548.0,8815028.0,4305401.0,2517044.0,2844217.0,119190001.0,2652546.0,2710461.0,11152837.0,5025703.0,6128209.0,28429433.0,2051620.0,427112.0,2056232.0,2541405.0,33657768.0,2984744.0,1414515.0,2633014.0,643221.0,1234698.0,1256831.0,2125262.0,2107494.0,878674.0,5788612.0,1225131.0
2019-07-30,33935718.0,16846528.0,2910888.0,11903558.0,16487692.0,9623420.0,10335709.0,3367872.0,6029320.0,2157952.0,8456015.0,1116439.0,2005129.0,4944261.0,978168.0,3487331.0,1362392.0,7248270.0,465209.0,6694549.0,208933.0,916374.0,5496311.0,1937934.0,7397857.0,767097.0,2955783.0,407601.0,5285021.0,1183256.0,4523847.0,2973567.0,12672.0,3760996.0,2773953.0,2354491.0,2339004.0,21301556.0,8109014.0,1215859.0,947484.0,8441212.0,2260477.0,2776494.0,1162963.0,516739.0,4666303.0,4081956.0,1040435.0,1220464.0,585551.0,4904995.0,11513735.0,2406885.0,6328012.0,5425773.0,3102987.0,2182589.0,72198880.0,956002.0,2100585.0,5666045.0,5185787.0,2328339.0,30037061.0,1180658.0,467100.0,1242039.0,2065387.0,14595206.0,2281307.0,538160.0,2105438.0,482867.0,690065.0,1075517.0,1717369.0,1278004.0,407851.0,4783774.0,964320.0
2019-07-29,21673389.0,16605870.0,4493190.0,16530801.0,21897455.0,12051146.0,9840746.0,4533441.0,5782817.0,2778446.0,13820205.0,1206805.0,1985395.0,6204049.0,1257360.0,6070054.0,2335485.0,11184513.0,325862.0,5571668.0,304854.0,738030.0,4868533.0,1065977.0,8237515.0,1267414.0,3282569.0,359615.0,5858850.0,1295635.0,4182271.0,2545626.0,3746.0,7287530.0,2793114.0,1122162.0,1366589.0,21939478.0,9273331.0,883601.0,1113900.0,10329248.0,1538232.0,2369667.0,1694744.0,691620.0,4485653.0,4465057.0,1930104.0,1060922.0,913213.0,4750861.0,41146363.0,2770257.0,7852000.0,5314725.0,5524324.0,1309607.0,45921978.0,1092144.0,2191954.0,5162894.0,4042779.0,2849316.0,34171108.0,2904275.0,312909.0,1219047.0,1691591.0,12651940.0,3145499.0,595187.0,1717608.0,487684.0,518661.0,841828.0,1957136.0,1655935.0,381955.0,4570607.0,1207429.0
2019-07-26,17618874.0,19037600.0,4927143.0,24433985.0,36401545.0,15243018.0,17000312.0,4581001.0,10847495.0,1507922.0,7995933.0,1499559.0,3070544.0,6853997.0,1447719.0,5282341.0,1251409.0,20846459.0,399687.0,4790598.0,381753.0,1608420.0,3706189.0,1035464.0,8262592.0,788656.0,3566589.0,459139.0,12333212.0,1189902.0,5806405.0,1676305.0,2342.0,10525729.0,3009408.0,909601.0,1640861.0,19676246.0,10027697.0,1544800.0,1235165.0,5591966.0,911778.0,1710997.0,1372889.0,956719.0,5737709.0,3746233.0,1159163.0,1261539.0,504028.0,5839706.0,22063401.0,5831436.0,8385628.0,3956460.0,3412551.0,1113262.0,43502776.0,1124894.0,1709097.0,2281391.0,2941119.0,7061123.0,19644039.0,4440529.0,397641.0,1471290.0,4050031.0,11356200.0,2954311.0,480659.0,1169644.0,793971.0,671073.0,898984.0,1684835.0,1116093.0,777137.0,4967470.0,925449.0
2019-07-25,13909562.0,18356883.0,4136461.0,39889869.0,27765432.0,15127245.0,25659247.0,3335188.0,10798496.0,1378470.0,19417195.0,1574066.0,2145772.0,9817453.0,1600168.0,8504457.0,1832414.0,8106322.0,521705.0,4061245.0,248109.0,1233503.0,3517004.0,1305094.0,7299472.0,868394.0,5032873.0,583813.0,5501803.0,838897.0,6220213.0,2079096.0,991.0,5383312.0,3071669.0,834379.0,1784010.0,28127781.0,22418252.0,932771.0,1395540.0,7397747.0,1002309.0,2437694.0,2675395.0,679629.0,8300988.0,5788133.0,1591175.0,1705186.0,528951.0,4353999.0,7095286.0,7457622.0,5249386.0,5637268.0,2861272.0,1726884.0,36705616.0,2084401.0,1352385.0,2891202.0,4053520.0,2940465.0,33173939.0,1576832.0,558344.0,1710759.0,3035862.0,15720438.0,9534980.0,432977.0,1673708.0,479524.0,633793.0,1017280.0,3196204.0,1213338.0,424142.0,6211981.0,1126521.0
2019-07-24,14991567.0,20738275.0,2631300.0,32532540.0,20896369.0,18176990.0,17642409.0,4669749.0,11961818.0,1459247.0,8969808.0,1901044.0,1898042.0,9155937.0,1257368.0,16553283.0,1617686.0,5388138.0,786822.0,4592373.0,212068.0,634558.0,5555890.0,2063310.0,14012731.0,1414323.0,3902076.0,634700.0,10198421.0,1764772.0,7694489.0,3820485.0,1114.0,3782355.0,4000534.0,929074.0,1135658.0,33169918.0,11072835.0,1565015.0,1729997.0,11972573.0,951400.0,4183054.0,4240349.0,1144997.0,11289791.0,7024541.0,1086540.0,1578831.0,343454.0,3664420.0,3579302.0,6356298.0,6391613.0,9060260.0,3518759.0,1621433.0,41952256.0,3140818.0,1778794.0,2137376.0,6759474.0,2629545.0,14317740.0,1175059.0,582030.0,2505945.0,3194546.0,11156554.0,2407668.0,365315.0,4065993.0,503218.0,645239.0,1067781.0,2344366.0,1635604.0,565456.0,6981167.0,2750968.0
2019-07-23,18355210.0,18034589.0,2703480.0,14583680.0,18413520.0,12692209.0,16611048.0,4145846.0,9171068.0,1826893.0,5016048.0,1969162.0,2081791.0,10704414.0,1117826.0,7146918.0,1662780.0,7609248.0,831074.0,7854326.0,219482.0,763985.0,5557616.0,934624.0,14420367.0,1245838.0,5997608.0,672530.0,3507825.0,1007342.0,6834506.0,4423868.0,3947.0,4483678.0,4583059.0,1438591.0,828427.0,29354432.0,5023121.0,3295122.0,2288063.0,11159519.0,1201641.0,3460208.0,2307764.0,992058.0,10063926.0,6696285.0,952299.0,1303553.0,374995.0,3774521.0,3284239.0,3043717.0,8740457.0,6695602.0,1544614.0,2005091.0,38532460.0,1949802.0,2528815.0,2428996.0,3086398.0,2902721.0,16110726.0,1403610.0,417097.0,3492228.0,6605439.0,15282644.0,900422.0,273865.0,1765915.0,662105.0,827883.0,1040806.0,2105228.0,1046593.0,539337.0,9840274.0,1058961.0
2019-07-22,22277932.0,25080760.0,2908111.0,13589024.0,21686529.0,10485787.0,17162899.0,4412036.0,17725334.0,1336736.0,5677409.0,3391297.0,2556793.0,7898498.0,1461682.0,3865842.0,2286694.0,5636657.0,787505.0,6302747.0,279586.0,666408.0,4058479.0,1423056.0,9645759.0,723524.0,2647113.0,654294.0,4695214.0,962162.0,5708912.0,2331559.0,5917.0,3401045.0,3945422.0,1230419.0,1120958.0,46042826.0,6846273.0,1275996.0,1998078.0,6677647.0,986086.0,3288743.0,1667118.0,608965.0,21606446.0,7681451.0,1072280.0,1905682.0,407562.0,3771763.0,3724459.0,2074868.0,9627440.0,10948012.0,1680952.0,1733642.0,37777312.0,2358082.0,1885984.0,3200046.0,2173932.0,2982884.0,20135674.0,1099394.0,316476.0,2302595.0,2588256.0,14147497.0,799442.0,324965.0,1526769.0,868989.0,558941.0,970187.0,2305149.0,2098460.0,687809.0,6180093.0,724090.0
2019-07-19,20929307.0,48992364.0,3185612.0,12098262.0,29141087.0,13882569.0,18371998.0,5022155.0,16302482.0,2100253.0,4916241.0,2204995.0,2987154.0,8622395.0,1607618.0,5596290.0,3381250.0,10804899.0,790548.0,8876391.0,198015.0,820493.0,5435653.0,1434588.0,14477780.0,1599081.0,3116519.0,1420868.0,5311849.0,823683.0,7970590.0,3296753.0,2939.0,3024967.0,3639641.0,1733987.0,1121646.0,39328352.0,7048410.0,1315791.0,1549821.0,8153818.0,932393.0,4094839.0,1558605.0,692740.0,9415245.0,9416185.0,1155866.0,2738179.0,642357.0,5514644.0,6020714.0,2434417.0,13045768.0,8331691.0,1521159.0,1508294.0,44617702.0,1531946.0,3869904.0,3676672.0,3547577.0,3717441.0,16009945.0,993377.0,479284.0,2923173.0,3269955.0,24499278.0,952014.0,402261.0,1927908.0,1614497.0,680339.0,952796.0,3361100.0,1256043.0,648115.0,4309895.0,792622.0
