ticker,action_id,deal_type,announcement_date,deal_status,currency,announced_total_value,payment_type
COST,152409180.0,M&A,2017-09-17,Completed,KRW,267600000000.0,Cash
COST,152037100.0,M&A,2017-09-13,Completed,KRW,36900000000.0,Cash
COST,65399650.0,M&A,2012-06-14,Completed,MXN,10650000000.0,Undisclosed
COST,1957686.0,M&A,1998-05-04,Completed,KRW,202100000.0,Undisclosed
COST,1980078.0,M&A,1993-08-02,Completed,,0.0,
COST,16237180.0,M&A,1993-06-16,Completed,USD,0.0,Stock
