ticker,action_id,deal_type,announcement_date,deal_status,currency,announced_total_value,payment_type
SIRI,182159280.0,M&A,2018-10-11,Pending,USD,0.0,Undisclosed
SIRI,178198770.0,M&A,2018-09-24,Completed,USD,2532548000.0,Stock
SIRI,120508740.0,INV,2017-06-09,Completed,USD,480000000.0,Cash
SIRI,144442610.0,M&A,2017-04-18,Completed,USD,115000.0,Cash
SIRI,125608430.0,M&A,2016-05-13,Completed,CAD,409602980.0,Cash or Stock
SIRI,85850870.0,M&A,2014-01-03,Terminated,USD,0.0,Stock
SIRI,122277520.0,INV,2013-10-10,Completed,USD,500000000.0,Cash
SIRI,80514024.0,M&A,2013-08-15,Completed,USD,530000000.0,Cash
SIRI,35859520.0,INV,2009-02-17,Completed,USD,0.0,Undisclosed
SIRI,25222656.0,M&A,2007-02-19,Completed,USD,5663646000.0,Stock
SIRI,66886536.0,INV,2003-03-05,Completed,USD,25000000.0,Cash
SIRI,5126246.0,INV,1999-12-27,Completed,USD,200000000.0,Undisclosed
SIRI,66886524.0,INV,1998-12-07,Completed,USD,135000000.0,Cash
SIRI,2479617.0,INV,1998-10-13,Completed,USD,100000000.0,Cash
