ticker,action_id,deal_type,announcement_date,deal_status,currency,announced_total_value,payment_type
AMGN,193681420.0,M&A,2019-05-22,Completed,SEK,1609558900.0,Cash
AMGN,179620640.0,INV,2018-10-18,Completed,GBP,50000000.0,Cash
AMGN,160275870.0,BUY,2018-02-02,Completed,USD,10000000000.0,
AMGN,153278690.0,INV,2017-10-04,Completed,USD,58000000.0,Cash
AMGN,133277660.0,M&A,2016-10-10,Completed,USD,0.0,Cash
AMGN,132642670.0,INV,2016-09-29,Completed,USD,21500000.0,Undisclosed
AMGN,132642850.0,M&A,2016-09-29,Terminated,USD,35000000.0,Cash
AMGN,131413280.0,M&A,2016-09-02,Completed,EUR,0.0,Cash
AMGN,117698070.0,M&A,2015-12-21,Completed,USD,10500000.0,Cash
AMGN,117462536.0,M&A,2015-12-17,Completed,GBP,0.0,Cash
AMGN,115489810.0,M&A,2015-11-09,Withdrawn,USD,10000000000.0,Undisclosed
AMGN,112598460.0,M&A,2015-09-16,Completed,USD,300000000.0,Cash
AMGN,112346690.0,M&A,2015-09-11,Completed,USD,0.0,Cash
AMGN,108317310.0,INV,2015-06-16,Completed,USD,0.0,Undisclosed
AMGN,105049040.0,M&A,2015-03-31,Completed,USD,228900000.0,Cash
AMGN,95147624.0,INV,2014-08-19,Completed,USD,35000000.0,Cash
AMGN,79164160.0,M&A,2013-06-30,Completed,USD,8530931700.0,Cash
AMGN,77498730.0,JV,2013-05-29,Completed,JPY,51000.0,Cash
AMGN,76930790.0,JV,2013-05-09,Completed,CNY,0.0,Undisclosed
AMGN,71734390.0,M&A,2012-12-10,Completed,USD,415000000.0,Cash
AMGN,63705776.0,M&A,2012-04-25,Completed,USD,669200000.0,Cash
AMGN,153237180.0,M&A,2012-04-10,Completed,USD,315000000.0,Cash
AMGN,73078750.0,INV,2012-03-21,Completed,CHF,37000000.0,Cash
AMGN,61139012.0,M&A,2012-01-26,Completed,USD,901796030.0,Cash
AMGN,59129144.0,BUY,2011-11-07,Completed,USD,5000000000.0,
AMGN,55862324.0,M&A,2011-06-15,Completed,BRL,35000000.0,Cash
AMGN,53580580.0,M&A,2011-04-11,Completed,USD,215000000.0,Cash
AMGN,53524970.0,M&A,2011-04-08,Completed,USD,215000000.0,Cash
AMGN,53110160.0,M&A,2011-03-25,Completed,USD,0.0,Cash
AMGN,93906410.0,M&A,2011-01-24,Completed,USD,425000000.0,Cash
AMGN,51391090.0,M&A,2011-01-18,Completed,USD,0.0,Cash
AMGN,37530710.0,M&A,2009-05-26,Completed,USD,50000000.0,Cash
AMGN,33407072.0,M&A,2008-09-15,Completed,USD,137000000.0,Cash and Stock
AMGN,30581796.0,M&A,2008-03-06,Completed,USD,100000000.0,Cash
AMGN,30096084.0,M&A,2008-02-04,Completed,USD,300000000.0,Cash
AMGN,29592968.0,M&A,2007-10-31,Completed,EUR,0.0,Undisclosed
AMGN,27213976.0,M&A,2007-07-12,Completed,USD,20000000.0,Cash
AMGN,98369300.0,M&A,2007-06-06,Completed,USD,300000000.0,Cash
AMGN,26666526.0,M&A,2007-06-04,Completed,USD,420000000.0,Cash
AMGN,23415496.0,M&A,2006-09-29,Completed,USD,290000000.0,Cash
AMGN,20180108.0,M&A,2005-12-14,Completed,USD,2208115000.0,Cash
AMGN,14131647.0,M&A,2004-03-29,Completed,USD,1343516000.0,Stock
AMGN,11309763.0,INV,2003-05-21,Completed,USD,0.0,Undisclosed
AMGN,7500433.0,M&A,2001-12-17,Completed,USD,16800076000.0,Cash and Stock
AMGN,6128183.0,M&A,2000-12-18,Completed,USD,18000000.0,Undisclosed
AMGN,150956690.0,M&A,2000-10-16,Completed,USD,170000000.0,Stock
AMGN,5972255.0,M&A,2000-10-16,Completed,USD,170000000.0,Stock
AMGN,5235925.0,M&A,2000-02-17,Completed,EUR,0.0,Undisclosed
AMGN,4794975.0,INV,1999-08-30,Completed,EUR,0.0,Undisclosed
AMGN,4561765.0,M&A,1999-05-14,Completed,USD,0.0,Undisclosed
AMGN,4419514.0,M&A,1999-03-10,Completed,USD,0.0,Undisclosed
AMGN,4463193.0,M&A,1998-09-17,Completed,USD,0.0,Undisclosed
AMGN,4618357.0,M&A,1994-11-18,Completed,USD,238150500.0,Cash
