,Ticker,Date,divp,ROA,ROE,Aturn
71,CSCO,2018-01-27,,-1.1212,-2.4958,0.3732
72,CSCO,2017-10-28,0.599833,7.5395,15.0144,0.3722
73,CSCO,2017-07-29,0.59736,7.6423,14.8146,0.3818
74,CSCO,2017-04-29,0.5769380000000001,8.1748,15.6537,0.3966
75,CSCO,2017-01-28,0.555366,8.2314,15.7713,0.4066
76,CSCO,2016-10-29,0.563307,8.9314,17.2325,0.411
77,CSCO,2016-10-28,,,,
78,CSCO,2016-07-30,0.46533900000000006,9.1344,17.4216,0.4189
79,CMCSA,2019-06-30,0.30848000000000003,5.393,16.368,0.4631
80,CMCSA,2019-03-31,0.267982,5.4426,16.8456,0.441
81,CMCSA,2018-12-31,0.344484,5.3426,16.7312,0.4304
82,CMCSA,2018-09-30,0.300471,12.5508,38.1552,0.4598
83,CMCSA,2018-06-30,0.272388,12.8113,38.1467,0.4685
84,CMCSA,2018-03-31,0.282319,12.4707,37.3853,0.4673
85,CMCSA,2017-12-31,0.049658,12.3573,37.1005,0.4622
86,CMCSA,2017-09-30,0.280066,5.5238,18.4229,0.4624
87,CMCSA,2017-06-30,0.296311,5.4234,17.8108,0.4744
88,CMCSA,2017-03-31,0.290576,5.1739,16.9618,0.4656
89,CMCSA,2016-12-31,0.286585,5.0105,16.3729,0.4633
90,CMCSA,2016-09-30,0.294144,4.9691,15.913,0.4668
91,CMCSA,2016-06-30,0.326923,4.902,15.4107,0.4581
92,PEP,2019-06-15,0.6574720000000001,16.6434,106.3708,0.8496
93,PEP,2019-03-23,0.92569,15.9959,100.3229,0.826
94,PEP,2018-12-29,0.19221400000000002,15.8969,98.6439,0.8213
95,PEP,2018-09-08,0.525014,6.5104,42.0476,0.8503
96,PEP,2018-06-16,0.722125,5.9059,40.8917,0.8276
97,PEP,2018-03-24,0.855332,6.2386,43.55,0.8183
98,PEP,2017-12-30,,6.3368,44.3339,0.8288
99,PEP,2017-09-09,0.53504,9.1468,53.8989,0.8337
100,PEP,2017-06-17,0.5461,9.109,55.4009,0.846
101,PEP,2017-03-25,0.8206690000000001,9.2864,59.3592,0.8709
102,PEP,2016-12-31,0.7646160000000001,8.842,55.136,0.8773
103,PEP,2016-09-03,0.542948,9.2435,51.1605,0.8605
104,PEP,2016-06-11,0.5448649999999999,7.1558,36.3815,0.8577
105,NFLX,2019-06-30,0.0,4.3588000000000005,21.7215,0.6674
106,NFLX,2019-03-31,0.0,5.3415,26.0222,0.7015
107,NFLX,2018-12-31,0.0,5.3848,27.4636,0.7022
108,NFLX,2018-09-30,0.0,6.2644,30.2944,0.7388
109,NFLX,2018-06-30,0.0,5.0514,26.0104,0.7084
110,NFLX,2018-03-31,0.0,3.8875,19.1819,0.7393
111,NFLX,2017-12-31,0.0,3.4291,17.8521,0.7174
112,NFLX,2017-09-30,0.0,3.0046,15.0319,0.743
113,NFLX,2017-06-30,0.0,2.5761,13.0993,0.725
114,NFLX,2017-03-31,0.0,2.6325,12.748,0.7423
115,NFLX,2016-12-31,0.0,1.5694,7.6145,0.7424
116,NFLX,2016-09-30,0.0,1.4652,6.9463,0.7345
117,NFLX,2016-06-30,0.0,1.3274,6.3411,0.7177
118,ADBE,2019-05-31,0.0,15.2249,28.4523,0.58
119,ADBE,2019-03-01,0.0,15.5569,28.9853,0.5541
120,ADBE,2018-11-30,0.0,15.5582,29.0739,0.5423
121,ADBE,2018-08-31,0.0,16.477,28.347,0.5851
122,ADBE,2018-06-01,0.0,15.1945,26.2558,0.5694
123,ADBE,2018-03-02,0.0,13.4097,23.1599,0.5496
124,ADBE,2017-12-01,0.0,12.4405,21.3281,0.5362
125,ADBE,2017-09-01,0.0,12.1185,20.6108,0.5255
126,ADBE,2017-06-02,0.0,11.2834,19.1759,0.5102
127,ADBE,2017-03-03,0.0,10.528,17.8995,0.4934
128,ADBE,2016-12-02,0.0,9.5709,16.2034,0.4794
129,ADBE,2016-09-02,0.0,8.3086,14.0499,0.4651
130,ADBE,2016-06-03,0.0,7.6601,12.924,0.4539
131,PYPL,2019-06-30,0.0,5.5736,16.1114,0.3629
132,PYPL,2019-03-31,0.0,4.9954,14.8533,0.3588
133,PYPL,2018-12-31,0.0,4.8914,13.1103,0.3674
134,PYPL,2018-09-30,0.0,5.1371,13.7035,0.3674
135,PYPL,2018-06-30,0.0,5.2932,13.5723,0.3774
136,PYPL,2018-03-31,0.0,5.0702,13.1342,0.3641
137,PYPL,2017-12-31,0.0,4.8594,11.6915,0.3545
138,PYPL,2017-09-30,0.0,4.5286,10.5658,0.3568
139,PYPL,2017-06-30,0.0,4.5752,10.4668,0.3568
140,PYPL,2017-03-31,0.0,4.5106,10.0624,0.3581
141,PYPL,2016-12-31,0.0,4.5205,9.8416,0.3498
142,PYPL,2016-09-30,0.0,4.6513,10.0562,0.3516
143,PYPL,2016-06-30,0.0,4.7131,10.212,0.3479
144,AVGO,2019-05-05,1.525253,5.5192,12.8063,0.3466
145,AVGO,2019-02-03,2.218295,10.2642,26.4631,0.3365
146,AVGO,2018-11-04,0.717489,23.4528,52.2304,0.3988
147,AVGO,2018-08-05,0.629908,23.2789,49.418,0.4037
148,AVGO,2018-05-06,0.195378,20.9209,42.5736,0.375
149,AVGO,2018-02-04,0.11481199999999998,14.7522,34.1968,0.3614
150,AVGO,2017-10-29,0.7896770000000001,3.2419,8.6377,0.3379
151,AVGO,2017-07-30,0.8592129999999999,1.0592,2.6887,0.3396
152,AVGO,2017-04-30,0.9324319999999999,-0.4958,-1.283,0.3211
153,AVGO,2017-01-29,1.672131,-6.2158,-15.5419,0.5169
154,AVGO,2016-10-30,,-5.7506,-14.7335,0.4378
155,AVGO,2016-07-31,,-2.2698,-5.7085,0.3664
156,AMGN,2019-06-30,0.413034,12.5267,61.9227,0.3709
157,AMGN,2019-03-31,0.45180699999999996,11.9487,61.054,0.3514
158,AMGN,2018-12-31,0.414938,11.4696,44.4821,0.3245
159,AMGN,2018-09-30,0.48413100000000003,2.9824,9.4551,0.3158
160,AMGN,2018-06-30,0.391986,3.2104,10.1392,0.3149
161,AMGN,2018-03-31,0.432713,2.978,9.5942,0.3079
162,AMGN,2017-12-31,,2.5117000000000003,7.1812,0.29
163,AMGN,2017-09-30,0.395844,10.3205,25.9611,0.2904
164,AMGN,2017-06-30,0.37192,10.5432,26.4296,0.2973
165,AMGN,2017-03-31,0.3862870000000001,10.3191,26.612,0.2998
166,AMGN,2016-12-31,0.361757,10.3599,26.6469,0.3084
167,AMGN,2016-09-30,0.370352,10.1147,25.8325,0.3008
168,AMGN,2016-06-30,0.4278070000000001,10.135,25.8014,0.3064
169,NVDA,2019-07-28,0.17572500000000002,19.8358,28.676,0.7365
170,NVDA,2019-04-28,0.246193,25.8389,37.7935,0.8421
171,NVDA,2019-01-27,0.17185199999999998,33.7668,49.2714,0.9551
172,NVDA,2018-10-28,0.074268,39.9625,59.3037,1.0578
173,NVDA,2018-07-29,0.08269800000000001,38.6017,58.2476,1.0659999999999998
174,NVDA,2018-04-29,0.07315100000000001,36.253,54.6321,1.0526
175,NVDA,2018-01-28,0.08139500000000001,28.8967,46.0364,0.9215
176,NVDA,2017-10-29,0.10074,26.5713,44.2446,0.9234
177,NVDA,2017-07-30,0.143362,27.1245,43.7578,0.9896
178,NVDA,2017-04-30,0.161736,23.7922,38.0519,0.9132
179,NVDA,2017-01-29,0.116031,19.3597,32.5677,0.8029999999999999
180,NVDA,2016-10-30,0.11254600000000001,14.5121,24.8851,0.7313
181,NVDA,2016-07-31,0.237548,12.7701,21.281,0.7533
182,COST,2019-05-12,0.31557199999999996,8.6495,27.0757,3.5898
183,COST,2019-02-17,0.28229699999999996,8.4636,26.9327,3.6131
184,COST,2018-11-25,0.32636200000000004,7.8397,26.9004,3.482
185,COST,2018-09-02,0.23957399999999998,8.1216,26.5852,3.6689
186,COST,2018-05-13,0.333442,8.0015,27.3127,3.7074
187,COST,2018-02-18,0.312411,7.9642,24.4689,3.6582
188,COST,2017-11-26,0.34215999999999996,7.3087,24.0684,3.4972
189,COST,2017-09-03,0.23829499999999998,7.7082,23.4414,3.7124
190,COST,2017-05-07,4.701611,7.3061,23.7256,3.5476
191,COST,2017-02-12,0.384466,7.0099,20.3413,3.5636
192,COST,2016-11-20,0.361657,6.7099,21.1647,3.323
193,COST,2016-08-28,0.252906,7.1018,20.7085,3.5878
194,TXN,2019-06-30,0.556669,29.6901,55.3975,0.8488
195,TXN,2019-03-31,0.5980399999999999,31.0787,56.2914,0.8921
196,TXN,2018-12-31,0.597888,32.0883,57.3069,0.9077
197,TXN,2018-09-30,0.38614499999999996,26.3929,43.2385,0.8909999999999999
198,TXN,2018-06-30,0.43472,25.168000000000006,40.8959,0.8964
199,TXN,2018-03-31,0.44978599999999996,24.1959,37.7426,0.9167
200,TXN,2017-12-31,1.7917889999999999,21.6124,35.0601,0.8782
201,TXN,2017-09-30,0.38854,26.4595,40.8104,0.8825
202,TXN,2017-06-30,0.4760990000000001,25.6326,39.4194,0.8829
203,TXN,2017-03-31,0.506586,24.5136,37.579,0.8694
204,TXN,2016-12-31,0.482592,22.014,34.7911,0.8187
205,TXN,2016-09-30,0.379345,20.6619,32.9976,0.8026
206,TXN,2016-06-30,0.472188,19.0459,30.9615,0.7765
207,SNY,2019-06-30,,3.2043,6.3581,0.3292
208,SNY,2019-03-31,,,,
209,SNY,2018-12-31,0.0,4.0772,7.3641,0.3378
210,SNY,2018-09-30,,,,
211,SNY,2018-06-30,,3.2313,6.0934,0.326
212,SNY,2018-03-31,,,,
213,SNY,2017-12-31,,8.2343,14.5627,0.3543
214,SNY,2017-09-30,,,,
215,SNY,2017-06-30,,9.148,16.4423,0.3614
216,SNY,2017-03-31,,,,
217,SNY,2016-12-31,,4.5499,8.1468,0.3354
218,SNY,2016-09-30,,,,
219,SNY,2016-06-30,,4.2703,7.5933,0.3463
220,SBUX,2019-06-30,0.31757,18.6593,,1.3691
221,SBUX,2019-03-31,0.657419,17.2301,,1.452
222,SBUX,2018-12-30,0.587852,15.7351,,1.3132
223,SBUX,2018-09-30,0.642408,23.4598,136.5218,1.2834
224,SBUX,2018-07-01,0.5815319999999999,28.7105,92.5616,1.5212
225,SBUX,2018-04-01,0.633949,27.6287,85.1166,1.4767
226,SBUX,2017-12-31,0.18945,26.9432,75.9064,1.3971
227,SBUX,2017-10-01,0.552137,20.1059,50.903,1.5603
228,SBUX,2017-07-02,0.523316,20.4345,50.102,1.5799
229,SBUX,2017-04-02,0.5565260000000001,22.1308,55.3236,1.6432
230,SBUX,2017-01-01,0.48467,21.3792,48.9383,1.6079
231,SBUX,2016-10-02,0.461423,21.071,48.1593,1.594
232,SBUX,2016-06-26,0.38862199999999997,19.9933,46.1087,1.5369000000000002
233,ASML,2019-06-30,0.0,11.8604,14.0025,0.5527
234,ASML,2019-03-31,0.0,12.3436,20.9081,0.5583
235,ASML,2018-12-31,0.0,13.0019,21.8527,0.5491
236,ASML,2018-09-30,0.0,13.244000000000002,22.7629,0.5608
237,ASML,2018-07-01,0.0,12.9061,22.2855,0.5572
238,ASML,2018-04-01,0.0,12.2667,20.71,0.5223
239,ASML,2017-12-31,0.0,11.9707,20.5711,0.5115
240,ASML,2017-10-01,0.0,12.9145,22.1166,0.5251
241,ASML,2017-07-02,0.0,12.5878,21.1684,0.5133
242,ASML,2017-04-02,0.0,11.8936,19.5391,0.4914
243,ASML,2016-12-31,0.0,10.2147,17.1099,0.4508
244,ASML,2016-10-02,0.0,9.0164,14.8889,0.4596
245,ASML,2016-07-03,0.0,8.9812,14.4813,0.4662
246,GILD,2019-06-30,0.425532,9.2638,26.8922,0.3478
247,GILD,2019-03-31,0.413671,9.1906,27.6997,0.3482
248,GILD,2018-12-31,247.0,8.1443,26.0824,0.3304
249,GILD,2018-09-30,0.353839,2.4611,6.6533,0.3455
250,GILD,2018-06-30,0.407265,3.5154,9.9574,0.3693
251,GILD,2018-03-31,0.489597,5.6288,16.8844,0.4012
252,GILD,2017-12-31,,7.2733,23.5348,0.4103
253,GILD,2017-09-30,0.24986,19.1324,55.6229,0.4532
254,GILD,2017-06-30,0.221282,22.1565,63.9207,0.5164
255,GILD,2017-03-31,0.25351599999999996,23.9641,74.689,0.5519
256,GILD,2016-12-31,0.200129,24.8424,72.1573,0.5592
257,GILD,2016-09-30,0.18768800000000002,28.1148,87.9529,0.5889
258,GILD,2016-06-30,0.179425,36.672,102.7307,0.7262
259,BKNG,2019-06-30,0.0,17.7711,52.5435,0.6304
260,BKNG,2019-03-31,0.0,17.5439,47.2265,0.6093
261,BKNG,2018-12-31,0.0,16.6139,39.8901,0.6036
262,BKNG,2018-09-30,0.0,11.1555,24.5009,0.5629
263,BKNG,2018-06-30,0.0,11.2835,24.8664,0.5621
264,BKNG,2018-03-31,0.0,10.6047,23.166,0.5611
265,BKNG,2017-12-31,,10.3388,22.1784,0.56
266,BKNG,2017-09-30,0.0,15.5823,31.4224,0.5336
267,BKNG,2017-06-30,0.0,10.9201,22.5653,0.5323
268,BKNG,2017-03-31,0.0,10.9906,22.289,0.5462
269,BKNG,2016-12-31,0.0,11.4601,22.9025,0.5767
270,BKNG,2016-09-30,0.0,10.7254,21.4045,0.5673
271,BKNG,2016-06-30,0.0,14.4687,29.7887,0.5342
272,CHTR,2019-06-30,0.0,0.9277,3.7289,0.3056
273,CHTR,2019-03-31,0.0,0.8964,3.5301,0.3012
274,CHTR,2018-12-31,0.0,0.8403,3.2639,0.2981
275,CHTR,2018-09-30,0.0,7.1264,29.8206,0.2922
276,CHTR,2018-06-30,0.0,6.8497,27.1145,0.2904
277,CHTR,2018-03-31,0.0,6.7038,25.2472,0.2847
278,CHTR,2017-12-31,0.0,6.6928,24.9801,0.2812
279,CHTR,2017-09-30,0.0,0.5358,2.1658,0.2777
280,CHTR,2017-06-30,0.0,0.6328,2.4379,0.2758
281,CHTR,2017-03-31,0.0,4.0691,,0.3857
282,CHTR,2016-12-31,0.0,3.7392,,0.3079
283,CHTR,2016-09-30,0.0,3.1717,14.6069,0.2287
284,CHTR,2016-06-30,0.0,3.3763,,0.16399999999999998
285,MDLZ,2019-06-30,0.468401,5.9077,14.5742,0.4056
286,MDLZ,2019-03-31,0.41575500000000004,5.0503,12.4292,0.3997
287,MDLZ,2018-12-31,0.460292,5.3801,13.0968,0.4127
288,MDLZ,2018-09-30,0.319229,5.1144,12.636,0.4108
289,MDLZ,2018-06-30,1.018868,4.8357,11.9396,0.4195
290,MDLZ,2018-03-31,0.315488,5.0877,12.3585,0.4147
291,MDLZ,2017-12-31,0.473871,4.5046,10.9628,0.416
292,MDLZ,2017-09-30,0.337961,3.4799,8.2256,0.4061
293,MDLZ,2017-06-30,0.579538,2.8073,6.6364,0.4057
294,MDLZ,2017-03-31,0.460317,2.7529,6.4947,0.4107
295,MDLZ,2016-12-31,3.146237,2.6676,6.24,0.4168
296,MDLZ,2016-09-30,0.539836,1.2911,2.9175,0.409
297,MDLZ,2016-06-30,0.570453,11.7689,28.9259,0.4201
298,ADP,2019-06-30,0.720221,5.6797,45.2416,0.3511
299,ADP,2019-03-31,0.455007,4.2449,42.2235,0.3033
300,ADP,2018-12-31,0.61663,4.4762,42.9092,0.3321
301,ADP,2018-09-30,0.5963430000000001,5.4126,45.8215,0.3715
302,ADP,2018-06-30,2.144925,4.9584,43.2669,0.3506
303,ADP,2018-03-31,0.420318,4.5718,49.4276,0.2975
304,ADP,2017-12-31,0.414706,4.5815,50.0032,0.3026
305,ADP,2017-09-30,0.610892,5.0778,43.3278,0.3583
306,ADP,2017-06-30,0.952788,4.2877,40.9831,0.3062
307,ADP,2017-03-31,0.432905,3.6839,40.6563,0.2572
308,ADP,2016-12-31,0.4997120000000001,4.2406,42.24,0.3017
309,ADP,2016-09-30,0.6501739999999999,4.4373000000000005,34.3367,0.3455
310,ADP,2016-06-30,0.8521350000000001,3.8877,32.131,0.3039
311,QCOM,2019-06-30,0.351326,7.0399,23.7426,0.5251
312,QCOM,2019-03-31,1.1342379999999999,4.9719999999999995,17.6269,0.4321
313,QCOM,2018-12-30,0.7041759999999999,4.274,15.3008,0.4349
314,QCOM,2018-09-30,,-10.0688,-31.3377,0.461
315,QCOM,2018-06-24,0.766223,-6.7732,-15.7573,0.3596
316,QCOM,2018-03-25,2.5606060000000004,-7.6852,-16.7467,0.3749
317,QCOM,2017-12-24,,-7.1969,-15.2342,0.3826
318,QCOM,2017-09-24,5.005952,4.1835,7.885,0.3783
319,QCOM,2017-06-25,0.990762,6.7659,12.5797,0.392
320,QCOM,2017-03-26,1.065421,8.4305,14.6715,0.438
321,QCOM,2016-12-25,1.174487,9.5307,15.9106,0.4635
322,QCOM,2016-09-25,0.49781099999999995,11.061,18.0541,0.4567
323,QCOM,2016-06-26,0.5498609999999999,10.0251,16.1851,0.4429
324,INTU,2019-04-30,0.091437,25.9761,51.29,1.0671
325,INTU,2019-01-31,0.6465609999999999,28.496,73.7668,1.2544
326,INTU,2018-10-31,3.794118,32.2954,72.8733,1.3912
327,INTU,2018-07-31,2.1020410000000003,30.6295,76.3754,1.3301
328,INTU,2018-04-30,0.08600300000000001,25.8646,68.5053,1.1162
329,INTU,2018-01-31,0.545574,25.2184,120.3913,1.215
330,INTU,2017-10-31,,24.9844,93.4081,1.3277
331,INTU,2017-07-31,3.640833,23.347,77.2167,1.2448
332,INTU,2017-04-30,0.091286,18.3066,61.5959,1.0271
333,INTU,2017-01-31,6.721538000000002,22.2197,135.9046,1.1126
334,INTU,2016-10-31,,25.2382,98.6412,1.2256
335,INTU,2016-07-31,,21.2411,56.055,1.0184
336,CELG,2019-06-30,0.0,14.5153,78.1989,0.4504
337,CELG,2019-03-31,0.0,13.145,71.1554,0.4368
338,CELG,2018-12-31,0.0,12.3314,61.856,0.4657
339,CELG,2018-09-30,0.0,8.7701,39.3202,0.4466
340,CELG,2018-06-30,0.0,8.777999999999999,47.1242,0.443
341,CELG,2018-03-31,0.0,9.0066,44.5381,0.4285
342,CELG,2017-12-31,,10.0984,43.4879,0.4466
343,CELG,2017-09-30,0.0,11.7969,44.5153,0.4274
344,CELG,2017-06-30,0.0,9.2614,37.6367,0.4289
345,CELG,2017-03-31,0.0,7.7782,33.5032,0.4264
346,CELG,2016-12-31,0.0,7.2529,31.945,0.4073
347,CELG,2016-09-30,0.0,7.8769,38.6657,0.3995
348,CELG,2016-06-30,0.0,8.6942,32.4513,0.4588
349,ISRG,2019-06-30,0.0,15.7309,18.4338,0.5253
350,ISRG,2019-03-31,0.0,15.6441,18.3176,0.5253
351,ISRG,2018-12-31,0.0,16.5582,19.6882,0.5467
352,ISRG,2018-09-30,0.0,12.4028,14.3063,0.5507
353,ISRG,2018-06-30,0.0,13.388,15.6026,0.5713
354,ISRG,2018-03-31,0.0,13.8452,16.1607,0.5886
355,ISRG,2017-12-31,,10.9412,12.7105,0.5118
356,ISRG,2017-09-30,0.0,15.3376,17.2654,0.5082
357,ISRG,2017-06-30,0.0,14.8446,16.8759,0.5218
358,ISRG,2017-03-31,0.0,15.4296,17.5785,0.5516
359,ISRG,2016-12-31,0.0,12.9171,14.5762,0.4747
360,ISRG,2016-09-30,0.0,13.2983,14.9508,0.4834
361,ISRG,2016-06-30,0.0,13.3829,15.1144,0.4994
362,TMUS,2019-06-30,0.0,4.2491,13.0349,0.5741
363,TMUS,2019-03-31,0.0,4.0303,12.7403,0.5666
364,TMUS,2018-12-31,0.0,4.0383,12.2174,0.6056
365,TMUS,2018-09-30,0.0,7.1757,22.1411,0.6173
366,TMUS,2018-06-30,0.0,6.8834,21.7794,0.6109
367,TMUS,2018-03-31,0.0,6.439,21.3581,0.5919
368,TMUS,2017-12-31,0.0,6.6484,21.9684,0.5951
369,TMUS,2017-09-30,0.0,3.3572,11.3506,0.6064
370,TMUS,2017-06-30,0.0,3.1039,10.7001,0.6004
371,TMUS,2017-03-31,0.0,2.5612,9.0055,0.5864
372,TMUS,2016-12-31,0.0,2.2758,8.0763,0.5844
373,TMUS,2016-09-30,0.0,2.2274,7.6939,0.5785
374,TMUS,2016-06-30,0.0,1.8802,6.4817,0.562
375,CME,2019-06-30,0.521798,2.5912,7.2934,0.0658
376,CME,2019-03-31,0.5393439999999999,2.6288,7.6039,0.0619
377,CME,2018-12-31,2.27393,2.5605,8.12,0.0562
378,CME,2018-09-30,0.57965,6.0744,20.4526,0.0534
379,CME,2018-06-30,0.4197590000000001,5.9735,20.1032,0.0536
380,CME,2018-03-31,0.397629,5.8632,19.6755,0.0526
381,CME,2017-12-31,0.48002100000000003,5.5985,19.0089,0.0502
382,CME,2017-09-30,0.727479,2.1156,7.1096,0.0517
383,CME,2017-06-30,0.5373899999999999,2.2738,7.9416,0.0494
384,CME,2017-03-31,0.5607800000000001,2.1715,7.5665,0.0498
385,CME,2016-12-31,3.4858580000000003,2.244,7.5031,0.0526
386,CME,2016-09-30,0.43041499999999994,2.0144,6.8121,0.0485
387,CME,2016-06-30,0.632219,1.8961,6.3284,0.0496
388,CSX,2019-06-30,0.222069,9.1946,26.1822,0.3299
389,CSX,2019-03-31,0.234245,9.1225,25.7256,0.3277
390,CSX,2018-12-31,0.21739,9.1323,24.2702,0.3381
391,CSX,2018-09-30,0.209172,18.2401,53.6942,0.3305
392,CSX,2018-06-30,0.216739,16.9568,48.2185,0.3183
393,CSX,2018-03-31,0.280144,15.8685,44.5878,0.3121
394,CSX,2017-12-31,0.043285000000000004,15.3781,41.4721,0.3207
395,CSX,2017-09-30,0.39302800000000004,5.0929,15.8719,0.3297
396,CSX,2017-06-30,0.360784,5.0702,15.3886,0.328
397,CSX,2017-03-31,0.46093900000000004,4.8918,14.7963,0.3219
398,CSX,2016-12-30,0.367347,4.886,14.6929,0.3155
399,CSX,2016-09-23,0.372659,5.0134,14.7805,0.3148
400,CSX,2016-06-24,0.385079,5.1927,15.3096,0.3232
401,BIDU,2019-03-31,,7.1062,14.2558,0.3648
402,BIDU,2018-12-31,0.0,10.0394,19.8194,0.3724
403,BIDU,2018-09-30,0.0,11.4308,22.0702,0.3803
404,BIDU,2018-06-30,0.0,9.8746,20.3471,0.368
405,BIDU,2018-03-31,0.0,9.7837,21.2398,0.3743
406,BIDU,2017-12-31,0.0,8.4384,17.6281,0.3911
407,BIDU,2017-09-30,0.0,8.9469,18.5232,0.3891
408,BIDU,2017-06-30,0.0,7.0444,14.6221,0.3896
409,BIDU,2017-03-31,0.0,6.4298,12.9489,0.4032
410,BIDU,2016-12-31,0.0,7.0531,13.4844,0.4278
411,BIDU,2016-09-30,0.0,22.2496,44.6257,0.4906
412,BIDU,2016-06-30,0.0,22.6898,44.0475,0.5053
413,AMOV,2019-06-30,1.6427029999999998,4.476,36.6168,0.682
414,AMOV,2019-03-31,0.0,3.6193,26.7131,0.6916
415,AMOV,2018-12-31,,3.6526,27.2939,0.7123
416,AMOV,2018-09-30,,1.9811,16.3873,0.7436
417,AMOV,2018-06-30,,-0.0901,-0.7351,0.7287
418,AMOV,2018-03-31,,0.8615,5.9942,0.7118
419,AMOV,2017-12-31,,1.9542,14.5509,0.6808
420,AMOV,2017-09-30,,2.4215,19.1738,0.7178
421,AMOV,2017-06-30,,3.3201,27.0928,0.7402
422,AMOV,2017-03-31,,2.9072,22.7716,0.7443
423,AMOV,2016-12-31,,0.6153,5.3858,0.6939
424,AMOV,2016-09-30,,2.1934,22.2027,0.6783
425,AMOV,2016-06-30,,1.853,17.1342,0.6672
426,VOD,2019-06-30,0.0,0.0,0.0,0.0
427,VOD,2019-03-31,0.0,0.0,0.0,0.0
428,VOD,2018-12-31,0.0,0.0,0.0,0.0
429,VOD,2018-09-30,0.0,0.0,0.0,0.0
430,VOD,2018-06-30,0.0,0.0,0.0,0.0
431,VOD,2018-03-31,0.0,0.0,0.0,0.0
432,VOD,2017-12-31,0.0,0.0,0.0,0.0
433,VOD,2017-09-30,0.0,0.0,0.0,0.0
434,VOD,2017-06-30,0.0,0.0,0.0,0.0
435,VOD,2017-03-31,0.0,0.0,0.0,0.0
436,VOD,2016-12-31,0.0,0.0,0.0,0.0
437,VOD,2016-09-30,0.0,0.0,0.0,0.0
438,VOD,2016-06-30,0.0,0.0,0.0,0.0
439,WBA,2019-05-31,0.39059099999999997,6.9426,18.5699,1.9656
440,WBA,2019-02-28,0.35337,7.2679,19.695,1.927
441,WBA,2018-11-30,0.371512,7.8003,20.6682,1.9712
442,WBA,2018-08-31,0.283614,7.4911,18.7908,1.9613
443,WBA,2018-05-31,0.295708,5.9782,14.7902,1.7772
444,WBA,2018-02-28,0.293847,5.7689,14.3987,1.7308
445,WBA,2017-11-30,0.490183,5.5511,13.9175,1.739
446,WBA,2017-08-31,0.526234,5.8804,14.2224,1.7046
447,WBA,2017-05-31,0.34760100000000005,6.086,14.0076,1.6494
448,WBA,2017-02-28,0.387736,6.1156,14.2581,1.6716
449,WBA,2016-11-30,0.38519899999999996,5.8576,13.7156,1.6621
450,WBA,2016-08-31,0.39411399999999996,5.8995,13.7403,1.659
451,ILMN,2019-06-30,0.0,14.6288,24.72,0.5309
452,ILMN,2019-03-31,0.0,13.1612,24.3386,0.5252
453,ILMN,2018-12-30,0.0,13.5232,25.388,0.5455
454,ILMN,2018-09-30,0.0,11.5883,21.5162,0.5494
455,ILMN,2018-07-01,0.0,12.102,21.7013,0.5797
456,ILMN,2018-04-01,0.0,11.1834,20.3994,0.5791
457,ILMN,2017-12-31,0.0,15.224,29.3557,0.5771
458,ILMN,2017-10-01,0.0,16.8595,30.6865,0.5593
459,ILMN,2017-07-02,0.0,16.9118,31.3476,0.5623
460,ILMN,2017-04-02,0.0,17.6308,32.5735,0.5778
461,ILMN,2017-01-01,0.0,11.615,22.8763,0.602
462,ILMN,2016-10-02,0.0,11.1407,21.2357,0.5955
463,ILMN,2016-07-03,0.0,11.255,22.4774,0.6019
464,VRTX,2019-06-30,0.0,38.9719,57.1242,0.6077
465,VRTX,2019-03-31,0.0,41.0679,60.504,0.6222
466,VRTX,2018-12-31,0.0,42.8291,64.8814,0.6225
467,VRTX,2018-09-30,0.0,16.5504,27.5506,0.7236
468,VRTX,2018-06-30,0.0,10.9003,19.0639,0.6883
469,VRTX,2018-03-31,0.0,6.5508,11.5861,0.7
470,VRTX,2017-12-31,0.0,8.1792,16.5445,0.7725
471,VRTX,2017-09-30,,6.7406,13.919,0.7905
472,VRTX,2017-06-30,0.0,8.9075,19.5924,0.7306
473,VRTX,2017-03-31,0.0,6.5261,14.4346,0.7429
474,VRTX,2016-12-31,0.0,-4.1536,-10.6892,0.631
475,VRTX,2016-09-30,,-8.6734,-22.5064,0.6588
476,VRTX,2016-06-30,,-11.1734,-29.3166,0.6327
477,MU,2019-05-30,0.0,22.8677,31.5015,0.6122
478,MU,2019-02-28,0.0,29.431,43.3311,0.6757
479,MU,2018-11-29,0.0,36.0697,52.2911,0.7703
480,MU,2018-08-30,0.0,35.9157,55.4978,0.7722
481,MU,2018-05-31,0.0,32.4262,54.3055,0.7479
482,MU,2018-03-01,0.0,27.1727,49.9775,0.7025
483,MU,2017-11-30,0.0,23.3349,43.4847,0.7122
484,MU,2017-08-31,0.0,16.1874,33.1294,0.6464
485,MU,2017-06-01,0.0,8.4655,17.9755,0.5775
486,MU,2017-03-02,0.0,2.4102,5.1769,0.5154
487,MU,2016-12-01,0.0,-1.1566,-2.4459,0.4986
488,MU,2016-09-01,,-1.068,-2.2594,0.4798
489,MU,2016-06-02,,1.4002,2.9563,0.4903
490,TSLA,2019-06-30,,-2.2062,-13.7078,0.8344
491,TSLA,2019-03-31,,-3.4482,-21.3923,0.8043
492,TSLA,2018-12-31,0.0,-3.3431,-21.3107,0.735
493,TSLA,2018-09-30,0.0,-6.2434,-38.8458,0.6109
494,TSLA,2018-06-30,,-10.0894,-60.3918,0.5072
